datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-04-15,CZ080,CZ0806,274,49,5
2020-04-16,CZ010,CZ0100,1515,680,71
2020-04-16,CZ020,CZ020A,126,28,2
2020-04-16,CZ020,CZ020B,46,10,2
2020-04-16,CZ020,CZ020C,13,2,0
2020-04-16,CZ020,CZ0201,80,18,0
2020-04-16,CZ020,CZ0202,56,15,0
2020-04-16,CZ020,CZ0203,95,34,6
2020-04-16,CZ020,CZ0204,50,17,1
2020-04-16,CZ020,CZ0205,23,6,0
2020-04-16,CZ020,CZ0206,63,25,1
2020-04-16,CZ020,CZ0207,39,10,1
2020-04-16,CZ020,CZ0208,43,14,1
2020-04-16,CZ020,CZ0209,145,49,4
2020-04-16,CZ031,CZ0311,41,9,0
2020-04-16,CZ031,CZ0312,22,12,0
2020-04-16,CZ031,CZ0313,16,8,0
2020-04-16,CZ031,CZ0314,10,5,0
2020-04-16,CZ031,CZ0315,23,6,4
2020-04-16,CZ031,CZ0316,33,14,0
2020-04-16,CZ031,CZ0317,14,3,0
2020-04-16,CZ032,CZ0321,289,59,7
2020-04-16,CZ032,CZ0322,68,11,0
2020-04-16,CZ032,CZ0323,78,33,1
2020-04-16,CZ032,CZ0324,11,1,0
2020-04-16,CZ032,CZ0325,11,5,0
2020-04-16,CZ032,CZ0326,4,1,0
2020-04-16,CZ032,CZ0327,36,5,0
2020-04-16,CZ041,CZ0411,132,36,8
2020-04-16,CZ041,CZ0412,55,19,3
2020-04-16,CZ041,CZ0413,37,7,0
2020-04-16,CZ042,CZ0421,39,31,0
2020-04-16,CZ042,CZ0422,21,7,0
2020-04-16,CZ042,CZ0423,201,25,8
2020-04-16,CZ042,CZ0424,14,6,0
2020-04-16,CZ042,CZ0425,24,9,1
2020-04-16,CZ042,CZ0426,40,14,0
2020-04-16,CZ042,CZ0427,71,51,0
2020-04-16,CZ051,CZ0511,6,2,0
2020-04-16,CZ051,CZ0512,76,24,0
2020-04-16,CZ051,CZ0513,68,22,1
2020-04-16,CZ051,CZ0514,36,15,1
2020-04-16,CZ052,CZ0521,57,17,1
2020-04-16,CZ052,CZ0522,20,6,1
2020-04-16,CZ052,CZ0523,63,22,0
2020-04-16,CZ052,CZ0524,18,3,0
2020-04-16,CZ052,CZ0525,19,6,1
2020-04-16,CZ053,CZ0531,70,15,0
2020-04-16,CZ053,CZ0532,120,16,2
2020-04-16,CZ053,CZ0533,29,6,1
2020-04-16,CZ053,CZ0534,22,13,1
2020-04-16,CZ063,CZ0631,78,8,3
2020-04-16,CZ063,CZ0632,12,7,0
2020-04-16,CZ063,CZ0633,1,0,0
2020-04-16,CZ063,CZ0634,30,3,0
2020-04-16,CZ063,CZ0635,38,13,0
2020-04-16,CZ064,CZ0641,16,4,0
2020-04-16,CZ064,CZ0642,132,53,1
2020-04-16,CZ064,CZ0643,49,21,1
2020-04-16,CZ064,CZ0644,94,21,10
2020-04-16,CZ064,CZ0645,10,6,0
2020-04-16,CZ064,CZ0646,19,3,0
2020-04-16,CZ064,CZ0647,52,15,0
2020-04-16,CZ071,CZ0711,9,1,0
2020-04-16,CZ071,CZ0712,473,131,9
2020-04-16,CZ071,CZ0713,43,15,0
2020-04-16,CZ071,CZ0714,37,5,0
2020-04-16,CZ071,CZ0715,43,9,0
2020-04-16,CZ072,CZ0721,25,10,0
2020-04-16,CZ072,CZ0722,133,79,1
2020-04-16,CZ072,CZ0723,39,16,0
2020-04-16,CZ072,CZ0724,70,13,0
2020-04-16,CZ080,CZ0801,24,8,1
2020-04-16,CZ080,CZ0802,172,28,3
2020-04-16,CZ080,CZ0803,113,35,0
2020-04-16,CZ080,CZ0804,53,8,1
2020-04-16,CZ080,CZ0805,112,17,2
2020-04-16,CZ080,CZ0806,283,50,6
2020-04-17,CZ010,CZ0100,1537,768,72
2020-04-17,CZ020,CZ020A,128,37,2
2020-04-17,CZ020,CZ020B,46,14,2
2020-04-17,CZ020,CZ020C,13,4,0
2020-04-17,CZ020,CZ0201,80,22,0
2020-04-17,CZ020,CZ0202,58,16,0
2020-04-17,CZ020,CZ0203,95,34,6
2020-04-17,CZ020,CZ0204,50,25,1
2020-04-17,CZ020,CZ0205,26,7,0
2020-04-17,CZ020,CZ0206,63,26,1
2020-04-17,CZ020,CZ0207,39,14,1
2020-04-17,CZ020,CZ0208,44,18,1
2020-04-17,CZ020,CZ0209,146,49,4
2020-04-17,CZ031,CZ0311,41,11,0
2020-04-17,CZ031,CZ0312,22,14,0
2020-04-17,CZ031,CZ0313,16,10,0
2020-04-17,CZ031,CZ0314,10,6,0
2020-04-17,CZ031,CZ0315,23,7,4
2020-04-17,CZ031,CZ0316,33,14,1
2020-04-17,CZ031,CZ0317,14,3,0
2020-04-17,CZ032,CZ0321,298,68,7
2020-04-17,CZ032,CZ0322,75,11,0
2020-04-17,CZ032,CZ0323,78,34,1
2020-04-17,CZ032,CZ0324,11,1,0
2020-04-17,CZ032,CZ0325,11,5,0
2020-04-17,CZ032,CZ0326,4,1,0
2020-04-17,CZ032,CZ0327,37,6,0
2020-04-17,CZ041,CZ0411,134,52,12
2020-04-17,CZ041,CZ0412,55,21,3
2020-04-17,CZ041,CZ0413,37,11,0
2020-04-17,CZ042,CZ0421,40,32,0
2020-04-17,CZ042,CZ0422,21,8,0
2020-04-17,CZ042,CZ0423,208,28,8
2020-04-17,CZ042,CZ0424,14,6,0
2020-04-17,CZ042,CZ0425,24,11,1
2020-04-17,CZ042,CZ0426,41,14,0
2020-04-17,CZ042,CZ0427,71,56,0
2020-04-17,CZ051,CZ0511,6,4,0
2020-04-17,CZ051,CZ0512,76,28,0
2020-04-17,CZ051,CZ0513,68,29,1
2020-04-17,CZ051,CZ0514,37,17,1
2020-04-17,CZ052,CZ0521,59,19,1
2020-04-17,CZ052,CZ0522,20,8,1
2020-04-17,CZ052,CZ0523,63,38,0
2020-04-17,CZ052,CZ0524,18,3,0
2020-04-17,CZ052,CZ0525,19,6,1
2020-04-17,CZ053,CZ0531,70,24,0
2020-04-17,CZ053,CZ0532,121,23,2
2020-04-17,CZ053,CZ0533,30,7,1
2020-04-17,CZ053,CZ0534,22,13,1
2020-04-17,CZ063,CZ0631,78,8,3
2020-04-17,CZ063,CZ0632,12,7,0
2020-04-17,CZ063,CZ0633,1,0,0
2020-04-17,CZ063,CZ0634,30,3,0
2020-04-17,CZ063,CZ0635,39,19,0
2020-04-17,CZ064,CZ0641,16,5,0
2020-04-17,CZ064,CZ0642,133,58,1
2020-04-17,CZ064,CZ0643,52,21,1
2020-04-17,CZ064,CZ0644,95,22,10
2020-04-17,CZ064,CZ0645,10,6,0
2020-04-17,CZ064,CZ0646,19,4,0
2020-04-17,CZ064,CZ0647,53,22,0
2020-04-17,CZ071,CZ0711,9,1,0
2020-04-17,CZ071,CZ0712,479,154,9
2020-04-17,CZ071,CZ0713,43,19,0
2020-04-17,CZ071,CZ0714,37,6,0
2020-04-17,CZ071,CZ0715,43,11,0
2020-04-17,CZ072,CZ0721,25,13,0
2020-04-17,CZ072,CZ0722,134,84,1
2020-04-17,CZ072,CZ0723,39,18,0
2020-04-17,CZ072,CZ0724,71,14,0
2020-04-17,CZ080,CZ0801,24,10,1
2020-04-17,CZ080,CZ0802,175,34,3
2020-04-17,CZ080,CZ0803,114,53,0
2020-04-17,CZ080,CZ0804,56,8,1
2020-04-17,CZ080,CZ0805,125,19,2
2020-04-17,CZ080,CZ0806,295,56,8
2020-04-18,CZ010,CZ0100,1565,798,74
2020-04-18,CZ020,CZ020A,128,41,2
2020-04-18,CZ020,CZ020B,46,15,2
2020-04-18,CZ020,CZ020C,13,4,0
2020-04-18,CZ020,CZ0201,80,24,0
2020-04-18,CZ020,CZ0202,58,16,0
2020-04-18,CZ020,CZ0203,95,43,6
2020-04-18,CZ020,CZ0204,50,25,1
2020-04-18,CZ020,CZ0205,28,7,0
2020-04-18,CZ020,CZ0206,65,27,1
2020-04-18,CZ020,CZ0207,40,14,1
2020-04-18,CZ020,CZ0208,45,22,1
2020-04-18,CZ020,CZ0209,152,62,4
2020-04-18,CZ031,CZ0311,41,11,0
2020-04-18,CZ031,CZ0312,22,14,0
2020-04-18,CZ031,CZ0313,16,10,0
2020-04-18,CZ031,CZ0314,10,6,0
2020-04-18,CZ031,CZ0315,23,7,4
2020-04-18,CZ031,CZ0316,33,14,1
2020-04-18,CZ031,CZ0317,14,3,0
2020-04-18,CZ032,CZ0321,300,70,7
2020-04-18,CZ032,CZ0322,77,12,0
2020-04-18,CZ032,CZ0323,78,38,1
2020-04-18,CZ032,CZ0324,11,2,0
2020-04-18,CZ032,CZ0325,11,6,0
2020-04-18,CZ032,CZ0326,4,2,0
2020-04-18,CZ032,CZ0327,37,6,0
2020-04-18,CZ041,CZ0411,136,58,12
2020-04-18,CZ041,CZ0412,60,22,3
2020-04-18,CZ041,CZ0413,41,12,0
2020-04-18,CZ042,CZ0421,41,32,0
2020-04-18,CZ042,CZ0422,21,9,0
2020-04-18,CZ042,CZ0423,212,30,8
2020-04-18,CZ042,CZ0424,14,6,0
2020-04-18,CZ042,CZ0425,24,11,1
2020-04-18,CZ042,CZ0426,41,15,0
2020-04-18,CZ042,CZ0427,72,58,0
2020-04-18,CZ051,CZ0511,7,4,0
2020-04-18,CZ051,CZ0512,77,32,0
2020-04-18,CZ051,CZ0513,68,34,1
2020-04-18,CZ051,CZ0514,37,18,1
2020-04-18,CZ052,CZ0521,59,23,1
2020-04-18,CZ052,CZ0522,20,8,1
2020-04-18,CZ052,CZ0523,63,40,0
2020-04-18,CZ052,CZ0524,18,3,0
2020-04-18,CZ052,CZ0525,19,6,1
2020-04-18,CZ053,CZ0531,71,31,0
2020-04-18,CZ053,CZ0532,122,25,2
2020-04-18,CZ053,CZ0533,30,7,1
2020-04-18,CZ053,CZ0534,22,13,1
2020-04-18,CZ063,CZ0631,78,9,3
2020-04-18,CZ063,CZ0632,12,7,0
2020-04-18,CZ063,CZ0633,1,0,0
2020-04-18,CZ063,CZ0634,30,3,0
2020-04-18,CZ063,CZ0635,39,20,0
2020-04-18,CZ064,CZ0641,16,5,0
2020-04-18,CZ064,CZ0642,135,59,2
2020-04-18,CZ064,CZ0643,53,21,1
2020-04-18,CZ064,CZ0644,96,22,10
2020-04-18,CZ064,CZ0645,10,6,0
2020-04-18,CZ064,CZ0646,19,5,0
2020-04-18,CZ064,CZ0647,53,22,0
2020-04-18,CZ071,CZ0711,9,1,0
2020-04-18,CZ071,CZ0712,485,171,9
2020-04-18,CZ071,CZ0713,43,23,0
2020-04-18,CZ071,CZ0714,38,6,0
2020-04-18,CZ071,CZ0715,43,11,0
2020-04-18,CZ072,CZ0721,25,13,0
2020-04-18,CZ072,CZ0722,134,89,1
2020-04-18,CZ072,CZ0723,39,18,0
2020-04-18,CZ072,CZ0724,80,14,0
2020-04-18,CZ080,CZ0801,24,10,1
2020-04-18,CZ080,CZ0802,177,36,3
2020-04-18,CZ080,CZ0803,114,54,0
2020-04-18,CZ080,CZ0804,60,8,1
2020-04-18,CZ080,CZ0805,133,22,2
2020-04-18,CZ080,CZ0806,301,60,9
2020-04-19,CZ010,CZ0100,1578,838,75
2020-04-19,CZ020,CZ020A,128,41,3
2020-04-19,CZ020,CZ020B,46,15,2
2020-04-19,CZ020,CZ020C,13,4,0
2020-04-19,CZ020,CZ0201,80,25,0
2020-04-19,CZ020,CZ0202,58,16,0
2020-04-19,CZ020,CZ0203,95,46,6
2020-04-19,CZ020,CZ0204,51,29,1
2020-04-19,CZ020,CZ0205,28,8,0
2020-04-19,CZ020,CZ0206,67,27,2
2020-04-19,CZ020,CZ0207,40,14,1
2020-04-19,CZ020,CZ0208,45,24,1
2020-04-19,CZ020,CZ0209,153,65,4
2020-04-19,CZ031,CZ0311,41,11,0
2020-04-19,CZ031,CZ0312,22,14,0
2020-04-19,CZ031,CZ0313,16,10,0
2020-04-19,CZ031,CZ0314,10,6,0
2020-04-19,CZ031,CZ0315,23,7,4
2020-04-19,CZ031,CZ0316,34,14,1
2020-04-19,CZ031,CZ0317,14,3,0
2020-04-19,CZ032,CZ0321,317,76,7
2020-04-19,CZ032,CZ0322,78,13,0
2020-04-19,CZ032,CZ0323,80,38,1
2020-04-19,CZ032,CZ0324,12,2,0
2020-04-19,CZ032,CZ0325,12,6,0
2020-04-19,CZ032,CZ0326,5,2,0
2020-04-19,CZ032,CZ0327,39,7,0
2020-04-19,CZ041,CZ0411,146,59,13
2020-04-19,CZ041,CZ0412,61,24,3
2020-04-19,CZ041,CZ0413,44,12,0
2020-04-19,CZ042,CZ0421,41,32,0
2020-04-19,CZ042,CZ0422,22,9,0
2020-04-19,CZ042,CZ0423,222,30,8
2020-04-19,CZ042,CZ0424,14,7,0
2020-04-19,CZ042,CZ0425,24,11,1
2020-04-19,CZ042,CZ0426,42,15,0
2020-04-19,CZ042,CZ0427,72,58,0
2020-04-19,CZ051,CZ0511,7,4,0
2020-04-19,CZ051,CZ0512,79,33,0
2020-04-19,CZ051,CZ0513,68,34,2
2020-04-19,CZ051,CZ0514,37,18,1
2020-04-19,CZ052,CZ0521,59,24,1
2020-04-19,CZ052,CZ0522,20,8,1
2020-04-19,CZ052,CZ0523,63,41,0
2020-04-19,CZ052,CZ0524,18,3,0
2020-04-19,CZ052,CZ0525,19,6,1
2020-04-19,CZ053,CZ0531,73,33,0
2020-04-19,CZ053,CZ0532,122,27,2
2020-04-19,CZ053,CZ0533,30,7,1
2020-04-19,CZ053,CZ0534,22,14,2
2020-04-19,CZ063,CZ0631,78,11,3
2020-04-19,CZ063,CZ0632,12,7,0
2020-04-19,CZ063,CZ0633,1,0,0
2020-04-19,CZ063,CZ0634,30,3,0
2020-04-19,CZ063,CZ0635,39,20,0
2020-04-19,CZ064,CZ0641,16,7,0
2020-04-19,CZ064,CZ0642,137,61,2
2020-04-19,CZ064,CZ0643,53,27,1
2020-04-19,CZ064,CZ0644,96,22,10
2020-04-19,CZ064,CZ0645,10,6,0
2020-04-19,CZ064,CZ0646,19,7,0
2020-04-19,CZ064,CZ0647,54,27,0
2020-04-19,CZ071,CZ0711,9,1,0
2020-04-19,CZ071,CZ0712,486,203,9
2020-04-19,CZ071,CZ0713,44,24,0
2020-04-19,CZ071,CZ0714,38,7,0
2020-04-19,CZ071,CZ0715,43,14,0
2020-04-19,CZ072,CZ0721,25,14,0
2020-04-19,CZ072,CZ0722,134,90,1
2020-04-19,CZ072,CZ0723,39,22,0
2020-04-19,CZ072,CZ0724,85,15,0
2020-04-19,CZ080,CZ0801,24,10,1
2020-04-19,CZ080,CZ0802,180,37,3
2020-04-19,CZ080,CZ0803,114,58,1
2020-04-19,CZ080,CZ0804,61,11,1
2020-04-19,CZ080,CZ0805,135,23,2
2020-04-19,CZ080,CZ0806,304,66,11
2020-04-20,CZ010,CZ0100,1621,880,78
2020-04-20,CZ020,CZ020A,131,44,3
2020-04-20,CZ020,CZ020B,46,25,2
2020-04-20,CZ020,CZ020C,13,7,0
2020-04-20,CZ020,CZ0201,80,26,0
2020-04-20,CZ020,CZ0202,58,21,0
2020-04-20,CZ020,CZ0203,95,48,6
2020-04-20,CZ020,CZ0204,53,30,1
2020-04-20,CZ020,CZ0205,29,11,0
2020-04-20,CZ020,CZ0206,69,28,2
2020-04-20,CZ020,CZ0207,40,20,1
2020-04-20,CZ020,CZ0208,46,24,1
2020-04-20,CZ020,CZ0209,157,72,4
2020-04-20,CZ031,CZ0311,41,12,0
2020-04-20,CZ031,CZ0312,22,15,0
2020-04-20,CZ031,CZ0313,16,11,0
2020-04-20,CZ031,CZ0314,10,6,0
2020-04-20,CZ031,CZ0315,24,8,4
2020-04-20,CZ031,CZ0316,34,15,1
2020-04-20,CZ031,CZ0317,15,3,0
2020-04-20,CZ032,CZ0321,317,85,7
2020-04-20,CZ032,CZ0322,78,14,0
2020-04-20,CZ032,CZ0323,81,45,1
2020-04-20,CZ032,CZ0324,13,2,0
2020-04-20,CZ032,CZ0325,12,6,0
2020-04-20,CZ032,CZ0326,5,2,0
2020-04-20,CZ032,CZ0327,39,7,0
2020-04-20,CZ041,CZ0411,152,62,13
2020-04-20,CZ041,CZ0412,65,30,3
2020-04-20,CZ041,CZ0413,47,15,0
2020-04-20,CZ042,CZ0421,41,33,0
2020-04-20,CZ042,CZ0422,23,10,0
2020-04-20,CZ042,CZ0423,224,36,8
2020-04-20,CZ042,CZ0424,23,7,0
2020-04-20,CZ042,CZ0425,27,11,1
2020-04-20,CZ042,CZ0426,42,19,0
2020-04-20,CZ042,CZ0427,74,59,0
2020-04-20,CZ051,CZ0511,7,4,0
2020-04-20,CZ051,CZ0512,79,37,0
2020-04-20,CZ051,CZ0513,68,38,2
2020-04-20,CZ051,CZ0514,37,22,1
2020-04-20,CZ052,CZ0521,59,24,1
2020-04-20,CZ052,CZ0522,20,11,1
2020-04-20,CZ052,CZ0523,63,45,0
2020-04-20,CZ052,CZ0524,18,5,0
2020-04-20,CZ052,CZ0525,19,6,1
2020-04-20,CZ053,CZ0531,73,36,0
2020-04-20,CZ053,CZ0532,123,39,2
2020-04-20,CZ053,CZ0533,30,7,1
2020-04-20,CZ053,CZ0534,22,16,2
2020-04-20,CZ063,CZ0631,80,16,3
2020-04-20,CZ063,CZ0632,12,8,0
2020-04-20,CZ063,CZ0633,1,0,0
2020-04-20,CZ063,CZ0634,31,4,0
2020-04-20,CZ063,CZ0635,39,20,0
2020-04-20,CZ064,CZ0641,16,8,0
2020-04-20,CZ064,CZ0642,138,63,3
2020-04-20,CZ064,CZ0643,54,29,1
2020-04-20,CZ064,CZ0644,98,23,10
2020-04-20,CZ064,CZ0645,10,6,0
2020-04-20,CZ064,CZ0646,19,7,0
2020-04-20,CZ064,CZ0647,56,28,0
2020-04-20,CZ071,CZ0711,10,1,0
2020-04-20,CZ071,CZ0712,492,218,11
2020-04-20,CZ071,CZ0713,46,26,0
2020-04-20,CZ071,CZ0714,42,10,0
2020-04-20,CZ071,CZ0715,43,19,0
2020-04-20,CZ072,CZ0721,27,17,0
2020-04-20,CZ072,CZ0722,134,92,1
2020-04-20,CZ072,CZ0723,39,24,0
2020-04-20,CZ072,CZ0724,95,15,0
2020-04-20,CZ080,CZ0801,25,10,1
2020-04-20,CZ080,CZ0802,183,47,3
2020-04-20,CZ080,CZ0803,115,60,1
2020-04-20,CZ080,CZ0804,61,14,1
2020-04-20,CZ080,CZ0805,142,25,2
2020-04-20,CZ080,CZ0806,312,74,12
2020-04-21,CZ010,CZ0100,1630,947,78
2020-04-21,CZ020,CZ020A,132,45,3
2020-04-21,CZ020,CZ020B,46,29,2
2020-04-21,CZ020,CZ020C,13,7,0
2020-04-21,CZ020,CZ0201,81,27,0
2020-04-21,CZ020,CZ0202,61,21,0
2020-04-21,CZ020,CZ0203,95,51,6
2020-04-21,CZ020,CZ0204,53,33,1
2020-04-21,CZ020,CZ0205,33,11,0
2020-04-21,CZ020,CZ0206,69,32,2
2020-04-21,CZ020,CZ0207,40,22,1
2020-04-21,CZ020,CZ0208,47,31,1
2020-04-21,CZ020,CZ0209,163,72,4
2020-04-21,CZ031,CZ0311,41,14,0
2020-04-21,CZ031,CZ0312,22,16,0
2020-04-21,CZ031,CZ0313,16,13,0
2020-04-21,CZ031,CZ0314,10,9,0
2020-04-21,CZ031,CZ0315,24,8,4
2020-04-21,CZ031,CZ0316,34,22,1
2020-04-21,CZ031,CZ0317,17,6,0
2020-04-21,CZ032,CZ0321,318,91,7
2020-04-21,CZ032,CZ0322,78,15,0
2020-04-21,CZ032,CZ0323,86,46,1
2020-04-21,CZ032,CZ0324,14,2,0
2020-04-21,CZ032,CZ0325,13,6,0
2020-04-21,CZ032,CZ0326,5,2,0
2020-04-21,CZ032,CZ0327,42,7,0
2020-04-21,CZ041,CZ0411,160,66,13
2020-04-21,CZ041,CZ0412,68,30,3
2020-04-21,CZ041,CZ0413,47,17,0
2020-04-21,CZ042,CZ0421,41,33,0
2020-04-21,CZ042,CZ0422,23,11,0
2020-04-21,CZ042,CZ0423,235,41,8
2020-04-21,CZ042,CZ0424,23,7,0
2020-04-21,CZ042,CZ0425,27,12,2
2020-04-21,CZ042,CZ0426,42,19,0
2020-04-21,CZ042,CZ0427,75,62,0
2020-04-21,CZ051,CZ0511,7,4,0
2020-04-21,CZ051,CZ0512,79,39,1
2020-04-21,CZ051,CZ0513,68,39,2
2020-04-21,CZ051,CZ0514,37,22,1
2020-04-21,CZ052,CZ0521,59,24,1
2020-04-21,CZ052,CZ0522,21,13,1
2020-04-21,CZ052,CZ0523,63,45,0
2020-04-21,CZ052,CZ0524,18,5,0
2020-04-21,CZ052,CZ0525,19,6,1
2020-04-21,CZ053,CZ0531,73,40,0
2020-04-21,CZ053,CZ0532,125,42,2
2020-04-21,CZ053,CZ0533,30,7,2
2020-04-21,CZ053,CZ0534,22,17,2
2020-04-21,CZ063,CZ0631,83,17,3
2020-04-21,CZ063,CZ0632,12,9,0
2020-04-21,CZ063,CZ0633,1,0,0
2020-04-21,CZ063,CZ0634,31,6,0
2020-04-21,CZ063,CZ0635,39,20,0
2020-04-21,CZ064,CZ0641,16,9,0
2020-04-21,CZ064,CZ0642,141,72,3
2020-04-21,CZ064,CZ0643,55,30,1
2020-04-21,CZ064,CZ0644,98,26,11
2020-04-21,CZ064,CZ0645,10,6,0
2020-04-21,CZ064,CZ0646,20,8,0
2020-04-21,CZ064,CZ0647,58,29,0
2020-04-21,CZ071,CZ0711,10,1,0
2020-04-21,CZ071,CZ0712,505,232,13
2020-04-21,CZ071,CZ0713,46,26,0
2020-04-21,CZ071,CZ0714,44,12,0
2020-04-21,CZ071,CZ0715,44,23,0
2020-04-21,CZ072,CZ0721,27,18,0
2020-04-21,CZ072,CZ0722,135,96,1
2020-04-21,CZ072,CZ0723,40,24,0
2020-04-21,CZ072,CZ0724,97,17,0
2020-04-21,CZ080,CZ0801,25,14,1
2020-04-21,CZ080,CZ0802,194,57,4
2020-04-21,CZ080,CZ0803,116,64,1
2020-04-21,CZ080,CZ0804,65,15,1
2020-04-21,CZ080,CZ0805,151,29,3
2020-04-21,CZ080,CZ0806,325,90,12
2020-04-22,CZ010,CZ0100,1644,1001,78
2020-04-22,CZ020,CZ020A,133,58,3
2020-04-22,CZ020,CZ020B,46,31,2
2020-04-22,CZ020,CZ020C,13,7,0
2020-04-22,CZ020,CZ0201,81,33,0
2020-04-22,CZ020,CZ0202,61,22,0
2020-04-22,CZ020,CZ0203,95,60,6
2020-04-22,CZ020,CZ0204,54,36,1
2020-04-22,CZ020,CZ0205,33,11,0
2020-04-22,CZ020,CZ0206,69,35,2
2020-04-22,CZ020,CZ0207,40,24,1
2020-04-22,CZ020,CZ0208,47,32,1
2020-04-22,CZ020,CZ0209,163,81,4
2020-04-22,CZ031,CZ0311,41,15,0
2020-04-22,CZ031,CZ0312,22,18,0
2020-04-22,CZ031,CZ0313,16,14,0
2020-04-22,CZ031,CZ0314,10,9,0
2020-04-22,CZ031,CZ0315,24,9,4
2020-04-22,CZ031,CZ0316,34,23,1
2020-04-22,CZ031,CZ0317,17,6,0
2020-04-22,CZ032,CZ0321,318,98,7
2020-04-22,CZ032,CZ0322,78,15,0
2020-04-22,CZ032,CZ0323,86,48,1
2020-04-22,CZ032,CZ0324,17,2,0
2020-04-22,CZ032,CZ0325,13,6,0
2020-04-22,CZ032,CZ0326,5,2,0
2020-04-22,CZ032,CZ0327,42,11,0
2020-04-22,CZ041,CZ0411,166,71,14
2020-04-22,CZ041,CZ0412,69,33,3
2020-04-22,CZ041,CZ0413,55,18,0
2020-04-22,CZ042,CZ0421,41,33,0
2020-04-22,CZ042,CZ0422,23,14,0
2020-04-22,CZ042,CZ0423,236,47,8
2020-04-22,CZ042,CZ0424,23,8,0
2020-04-22,CZ042,CZ0425,27,15,2
2020-04-22,CZ042,CZ0426,43,19,0
2020-04-22,CZ042,CZ0427,75,64,0
2020-04-22,CZ051,CZ0511,7,4,0
2020-04-22,CZ051,CZ0512,79,41,1
2020-04-22,CZ051,CZ0513,69,40,2
2020-04-22,CZ051,CZ0514,37,23,1
2020-04-22,CZ052,CZ0521,59,27,1
2020-04-22,CZ052,CZ0522,21,14,1
2020-04-22,CZ052,CZ0523,63,47,0
2020-04-22,CZ052,CZ0524,18,6,0
2020-04-22,CZ052,CZ0525,19,12,1
2020-04-22,CZ053,CZ0531,74,49,0
2020-04-22,CZ053,CZ0532,129,48,2
2020-04-22,CZ053,CZ0533,30,10,2
2020-04-22,CZ053,CZ0534,22,17,2
2020-04-22,CZ063,CZ0631,83,18,3
2020-04-22,CZ063,CZ0632,12,10,0
2020-04-22,CZ063,CZ0633,1,0,0
2020-04-22,CZ063,CZ0634,31,9,0
2020-04-22,CZ063,CZ0635,39,20,0
2020-04-22,CZ064,CZ0641,16,10,0
2020-04-22,CZ064,CZ0642,145,76,3
2020-04-22,CZ064,CZ0643,57,34,1
2020-04-22,CZ064,CZ0644,99,30,11
2020-04-22,CZ064,CZ0645,10,6,0
2020-04-22,CZ064,CZ0646,22,8,0
2020-04-22,CZ064,CZ0647,59,36,0
2020-04-22,CZ071,CZ0711,10,3,0
2020-04-22,CZ071,CZ0712,512,262,14
2020-04-22,CZ071,CZ0713,47,30,0
2020-04-22,CZ071,CZ0714,46,13,0
2020-04-22,CZ071,CZ0715,45,26,0
2020-04-22,CZ072,CZ0721,29,20,0
2020-04-22,CZ072,CZ0722,137,101,1
2020-04-22,CZ072,CZ0723,40,27,0
2020-04-22,CZ072,CZ0724,112,19,0
2020-04-22,CZ080,CZ0801,25,14,1
2020-04-22,CZ080,CZ0802,195,69,4
2020-04-22,CZ080,CZ0803,116,71,1
2020-04-22,CZ080,CZ0804,66,18,1
2020-04-22,CZ080,CZ0805,159,36,3
2020-04-22,CZ080,CZ0806,330,105,12
2020-04-23,CZ010,CZ0100,1646,1033,81
2020-04-23,CZ020,CZ020A,134,66,3
2020-04-23,CZ020,CZ020B,46,32,2
2020-04-23,CZ020,CZ020C,13,8,0
2020-04-23,CZ020,CZ0201,83,36,0
2020-04-23,CZ020,CZ0202,61,24,0
2020-04-23,CZ020,CZ0203,95,61,6
2020-04-23,CZ020,CZ0204,54,41,1
2020-04-23,CZ020,CZ0205,33,12,0
2020-04-23,CZ020,CZ0206,69,39,2
2020-04-23,CZ020,CZ0207,40,24,1
2020-04-23,CZ020,CZ0208,47,37,1
2020-04-23,CZ020,CZ0209,163,89,4
2020-04-23,CZ031,CZ0311,41,17,0
2020-04-23,CZ031,CZ0312,22,18,0
2020-04-23,CZ031,CZ0313,16,16,0
2020-04-23,CZ031,CZ0314,11,9,0
2020-04-23,CZ031,CZ0315,27,9,4
2020-04-23,CZ031,CZ0316,34,26,1
2020-04-23,CZ031,CZ0317,17,6,0
2020-04-23,CZ032,CZ0321,323,115,7
2020-04-23,CZ032,CZ0322,78,20,0
2020-04-23,CZ032,CZ0323,87,50,1
2020-04-23,CZ032,CZ0324,19,2,0
2020-04-23,CZ032,CZ0325,13,6,0
2020-04-23,CZ032,CZ0326,5,2,0
2020-04-23,CZ032,CZ0327,42,12,0
2020-04-23,CZ041,CZ0411,168,77,14
2020-04-23,CZ041,CZ0412,69,38,3
2020-04-23,CZ041,CZ0413,55,20,0
2020-04-23,CZ042,CZ0421,41,34,0
2020-04-23,CZ042,CZ0422,23,15,0
2020-04-23,CZ042,CZ0423,239,55,8
2020-04-23,CZ042,CZ0424,23,9,0
2020-04-23,CZ042,CZ0425,27,15,2
2020-04-23,CZ042,CZ0426,43,20,0
2020-04-23,CZ042,CZ0427,76,64,0
2020-04-23,CZ051,CZ0511,7,4,0
2020-04-23,CZ051,CZ0512,79,42,1
2020-04-23,CZ051,CZ0513,70,45,2
